Year,State,District,Pop_2024_Est,Total_Violence,Crime_Rate,Police_Vacancy_Rate,Spousal_Violence_Percent,Sought_Help_Percent
2022,Telangana,Bhadradri Kothagudem,3550945,404.0,11.377253097414913,0.26160648489314664,36.9,7.6
2022,Telangana,Jagityal,3550945,275.0,7.7444173311611415,0.26160648489314664,36.9,7.6
2022,Telangana,Jayashankar Bhupalpalli,3550945,93.0,2.619021133810859,0.26160648489314664,36.9,7.6
2022,Telangana,Jogulamba Gadwal,3550945,54.0,1.5207219486643695,0.26160648489314664,36.9,7.6
2022,Telangana,Kamareddy ,3550945,209.0,5.885757171682467,0.26160648489314664,36.9,7.6
2022,Telangana,Kumaram Bheem Asifabad,3550945,89.0,2.5063750635394237,0.26160648489314664,36.9,7.6
2022,Telangana,Mahabubabad,3550945,223.0,6.280018417632489,0.26160648489314664,36.9,7.6
2022,Telangana,Mahabubnagar,3550945,162.0,4.562165845993109,0.26160648489314664,36.9,7.6
2022,Telangana,Medak,3488281,160.0,4.58678644294998,0.26160648489314664,36.9,7.6
2022,Telangana,Nagarkurnool,3550945,137.0,3.858127906796642,0.26160648489314664,36.9,7.6
2022,Telangana,Nalgonda,4012130,310.0,7.726569178964789,0.26160648489314664,36.9,7.6
2022,Telangana,Nirmal,3550945,124.0,3.492028178414478,0.26160648489314664,36.9,7.6
2022,Telangana,Rajanna Siricilla,3550945,192.0,5.40701137302887,0.26160648489314664,36.9,7.6
2022,Telangana,Sangareddy,3550945,223.0,6.280018417632489,0.26160648489314664,36.9,7.6
2022,Telangana,Suryapet,3550945,380.0,10.701376675786305,0.26160648489314664,36.9,7.6
2022,Telangana,Vikarabad,3550945,148.0,4.167904600043087,0.26160648489314664,36.9,7.6
2022,Telangana,Wanaparthy,3550945,70.0,1.9713062297501087,0.26160648489314664,36.9,7.6
2022,Telangana,Railway Police Secunderabad,3550945,1.0,0.028161517567858698,0.26160648489314664,36.9,7.6
2022,Telangana,Mulug,3550945,75.0,2.1121138175894023,0.26160648489314664,36.9,7.6
2022,Telangana,Narayanpet,3550945,46.0,1.2954298081214999,0.26160648489314664,36.9,7.6
2022,Telangana,Total Districts ,3550945,10954.0,308.48126343832416,0.26160648489314664,36.9,7.6
2022,Tripura,Dhalai,434964,40.0,9.196163360645938,0.16066838046272494,17.7,4.6
2022,Tripura,Gomati,1128375,82.0,7.267087626010857,0.16066838046272494,17.7,4.6
2022,Tripura,GRP,1128375,0.0,0.0,0.16066838046272494,17.7,4.6
2022,Tripura,Kowai,1128375,17.0,1.5065913370998116,0.16066838046272494,17.7,4.6
2022,Tripura,North,1021174,56.0,5.483884235203795,0.16066838046272494,17.7,4.6
2022,Tripura,North,50265,56.0,111.40952949368348,0.16066838046272494,17.7,4.6
2022,Tripura,Sipahijala,1128375,52.0,4.608397031128836,0.16066838046272494,17.7,4.6
2022,Tripura,South,3141718,44.0,1.4005076203529407,0.16066838046272494,17.7,4.6
2022,Tripura,South,168877,44.0,26.05446567620221,0.16066838046272494,17.7,4.6
2022,Tripura,Unakoti,1128375,57.0,5.05151213027584,0.16066838046272494,17.7,4.6
2022,Tripura,West,2924729,82.0,2.803678563039516,0.16066838046272494,17.7,4.6
2022,Tripura,West,156900,82.0,52.26258763543658,0.16066838046272494,17.7,4.6
2022,Tripura,Total Districts ,1128375,430.0,38.107898526642295,0.16066838046272494,17.7,4.6
2022,Uttar Pradesh,Agra,5081616,957.0,18.832591836927467,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Aligarh,4224972,1031.0,24.402528584804823,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Prayagraj,3086497,1101.0,35.67150721351746,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Ambedkar Nagar,2757571,80.0,2.901103906300146,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Amethi,3086497,179.0,5.799454851243983,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Auraiya,1586476,298.0,18.783769814355843,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Azamgarh,5305999,454.0,8.556352912995273,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Badaun,3086497,651.0,21.091872112624767,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Baghpat,1498505,120.0,8.007981288017056,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Bahraich,4010890,121.0,3.016786797942601,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Ballia,3725740,214.0,5.743825387708214,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Balrampur,2470964,78.0,3.156662743771257,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Banda,2069321,262.0,12.661157935380736,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Barabanki,3086497,88.0,2.851128641952349,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Bareilly,5115612,1240.0,24.239524029578476,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Basti,2834133,67.0,2.3640386672043974,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Bijnor,4235119,578.0,13.647786520284319,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Bulandshahar,3086497,781.0,25.3037666973271,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Chandoli,3086497,130.0,4.211894584702335,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Chitrakoot,1140489,59.0,5.173219557575742,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Deoria,3566087,55.0,1.5423067356461018,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Etah,2040651,125.0,6.125496226449305,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Etawah,1819081,149.0,8.19094916608991,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Ayodhya,3086497,87.0,2.8187294528392544,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Fatehgarh,3086497,185.0,5.9938499859225525,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Fatehpur,3027642,250.0,8.257251022412822,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Firozabad,2872879,568.0,19.771107658902444,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,GRP,3086497,5.0,0.1619959455654744,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Gautambudh Nagar,3086497,354.0,11.469312946035586,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Ghaziabad,5383891,1002.0,18.611075149924098,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Ghazipur,4163308,301.0,7.229827819608831,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Gonda,3949006,106.0,2.6842197758119384,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Gorakhpur,5107029,728.0,14.25486324827997,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Hamirpur,522983,170.0,32.50583670979745,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Hamirpur,1269927,170.0,13.386596237421523,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Hapur,3086497,337.0,10.918526731112975,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Hardoi,4706771,245.0,5.205267050383373,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Hathras,3086497,172.0,5.572660527452319,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Jalaun,1943470,140.0,7.203610037716044,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Jaunpur,5168334,233.0,4.508222572302796,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Jhansi,2298393,329.0,14.314349199636442,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Kannauj,1905108,540.0,28.344849740802097,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Kanpur Dehat,2065611,342.0,16.55684443973236,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Kanpur Commissionarate,3086497,1204.0,39.00862369216623,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Kasganj,3086497,166.0,5.378265392773749,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Kaushambi,1839535,126.0,6.849557089155684,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Khiri,3086497,425.0,13.769655373065325,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Kushi Nagar,3086497,146.0,4.730281610511852,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Lalitpur,1404830,78.0,5.5522732287892484,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Lucknow Commissionarate,3086497,1237.0,40.07779693289836,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Maharajganj,3086497,219.0,7.0954224157677785,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Mahoba,1007351,33.0,3.2759187214784125,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Mainpuri,2148808,256.0,11.913581855614833,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Mathura,2929261,511.0,17.44467290555536,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Mau,2536863,74.0,2.916988422315277,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Meerut,3960242,762.0,19.241248388356066,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Mirzapur,2871515,151.0,5.258548187977427,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Moradabad,5487806,442.0,8.05422057558157,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Muzaffarnagar,4765038,363.0,7.617987516573845,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Pilibhit,2335658,536.0,22.948565243712906,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Pratapgarh,998025,630.0,63.124671225670696,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Pratapgarh,3690512,630.0,17.07080210008801,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Raibareilly,3086497,181.0,5.864253229470173,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Rampur,2686191,148.0,5.509660333163204,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Saharanpur,3986339,430.0,10.786839754471458,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Sambhal,3086497,356.0,11.534111324261776,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Sant Kabirnagar,3086497,102.0,3.3047172895356773,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Shahjahanpur,3457518,387.0,11.193000296744659,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Shamli,3086497,291.0,9.428164031910608,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Shrawasti,1284965,75.0,5.8367348527002685,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Sidharthnagar,3086497,56.0,1.814354590333313,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Sitapur,5156590,355.0,6.884394532045403,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Sonbhadra,2141942,164.0,7.656603213345646,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Bhadohi,3086497,32.0,1.036774051619036,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Sultanpur,4366684,105.0,2.404570607811328,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Unnao,3574622,279.0,7.805021062366873,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Varanasi Commissionarate,3086497,571.0,18.499936983577175,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Lucknow Grameen,3086497,0.0,0.0,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Kanpur Outer,3086497,0.0,0.0,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Vasanasi Dehat,3086497,0.0,0.0,0.28907303912121796,34.8,2.4
2022,Uttar Pradesh,Total Districts ,3086497,25803.0,835.996276685187,0.28907303912121796,34.8,2.4
2022,Uttarakhand,Almora,715881,22.0,3.0731364570368536,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Bageshwar,298882,15.0,5.018703033304114,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Chamoli,450345,13.0,2.8866757707979436,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Champawat,298595,12.0,4.018821480600814,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Dehradun,1951198,554.0,28.392813030763666,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Haridwar,717779,450.0,62.69339169855903,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Nainital,1097795,190.0,17.30742078439053,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Pauri Garhwal,717779,44.0,6.130020521636883,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Pithoragarh,555954,26.0,4.676645909553668,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Rudra Prayag,717779,1.0,0.13931864821902007,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Tehri Garhwal,711770,30.0,4.214844682973432,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Udhamsingh Nagar,717779,517.0,72.02774112923338,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Uttarkashi,379598,17.0,4.478421909493727,0.15313935681470137,15.0,3.6
2022,Uttarakhand,GRP,717779,1.0,0.13931864821902007,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Cyber Cell,717779,0.0,0.0,0.15313935681470137,15.0,3.6
2022,Uttarakhand,Total Districts ,717779,1892.0,263.590882430386,0.15313935681470137,15.0,3.6
2022,West Bengal,Alipurduar,4419516,357.0,8.077807615132517,0.19189589853401418,27.0,5.9
2022,West Bengal,Asansol-Durgapur PC,4419516,291.0,6.584431417376925,0.19189589853401418,27.0,5.9
2022,West Bengal,Bankura,4136175,329.0,7.9542089007355825,0.19189589853401418,27.0,5.9
2022,West Bengal,Barrackpur PC,4419516,1382.0,31.270392504518597,0.19189589853401418,27.0,5.9
2022,West Bengal,Bidhannagar PC,4419516,370.0,8.371957472266192,0.19189589853401418,27.0,5.9
2022,West Bengal,Birbhum,4027764,407.0,10.104862151804326,0.19189589853401418,27.0,5.9
2022,West Bengal,Coochbehar,4419516,657.0,14.865881241294296,0.19189589853401418,27.0,5.9
2022,West Bengal,Dakshin Dinajpur,1927717,195.0,10.115592693325835,0.19189589853401418,27.0,5.9
2022,West Bengal,Darjeeling,4419516,149.0,3.3714099009936835,0.19189589853401418,27.0,5.9
2022,West Bengal,Hooghly Rural Police,4419516,634.0,14.34546226328856,0.19189589853401418,27.0,5.9
2022,West Bengal,Howrah GRP,4419516,0.0,0.0,0.19189589853401418,27.0,5.9
2022,West Bengal,Howrah PC,4419516,582.0,13.16886283475385,0.19189589853401418,27.0,5.9
2022,West Bengal,Howrah Rural,4419516,493.0,11.155067658992524,0.19189589853401418,27.0,5.9
2022,West Bengal,Jalpaiguri,4453772,338.0,7.589072812887593,0.19189589853401418,27.0,5.9
2022,West Bengal,Jhargram,4419516,105.0,2.3758257691566222,0.19189589853401418,27.0,5.9
2022,West Bengal,Kharagpur GRP,4419516,0.0,0.0,0.19189589853401418,27.0,5.9
2022,West Bengal,Kolkata,5171198,875.0,16.920643920422307,0.19189589853401418,27.0,5.9
2022,West Bengal,Malda,4419516,905.0,20.477355438921364,0.19189589853401418,27.0,5.9
2022,West Bengal,Murshidabad Police District,4419516,1518.0,34.3476525483786,0.19189589853401418,27.0,5.9
2022,West Bengal,Paschim Medinipur,6800475,610.0,8.96996165709013,0.19189589853401418,27.0,5.9
2022,West Bengal,Purab Medinipur,4419516,918.0,20.771505296055043,0.19189589853401418,27.0,5.9
2022,West Bengal,Purulia,4419516,238.0,5.385205076755011,0.19189589853401418,27.0,5.9
2022,West Bengal,Sealdah GRP,4419516,1.0,0.02262691208720593,0.19189589853401418,27.0,5.9
2022,West Bengal,Siliguri GRP,4419516,1.0,0.02262691208720593,0.19189589853401418,27.0,5.9
2022,West Bengal,Siliguri PC,4419516,517.0,11.698113549085466,0.19189589853401418,27.0,5.9
2022,West Bengal,Baruipur Police,4419516,1422.0,32.175468988006834,0.19189589853401418,27.0,5.9
2022,West Bengal,Chandannagar PC,4419516,515.0,11.652859724911053,0.19189589853401418,27.0,5.9
2022,West Bengal,Diamond Harbour Police,4419516,722.0,16.336630526962683,0.19189589853401418,27.0,5.9
2022,West Bengal,Kalimpong,4419516,21.0,0.4751651538313245,0.19189589853401418,27.0,5.9
2022,West Bengal,Purba Bardhaman,4419516,1118.0,25.296887713496226,0.19189589853401418,27.0,5.9
2022,West Bengal,Sundarban Police,4419516,827.0,18.712456296119303,0.19189589853401418,27.0,5.9
2022,West Bengal,Barasat,4419516,795.0,17.988395109328714,0.19189589853401418,27.0,5.9
2022,West Bengal,Basirhat,4419516,664.0,15.024269625904738,0.19189589853401418,27.0,5.9
2022,West Bengal,Bangaon,4419516,657.0,14.865881241294296,0.19189589853401418,27.0,5.9
2022,West Bengal,Islampur,4419516,183.0,4.140724911958685,0.19189589853401418,27.0,5.9
2022,West Bengal,Jangipur Police District,4419516,628.0,14.209700790765323,0.19189589853401418,27.0,5.9
2022,West Bengal,Krishnagar,4419516,768.0,17.377468482974155,0.19189589853401418,27.0,5.9
2022,West Bengal,Raiganj,4419516,233.0,5.272070516318982,0.19189589853401418,27.0,5.9
2022,West Bengal,Ranaghat,4419516,747.0,16.90230332914283,0.19189589853401418,27.0,5.9
2022,West Bengal,Total Districts ,4419516,21172.0,479.0569827103239,0.19189589853401418,27.0,5.9
2022,A&N Islands,South Andaman,273863,16.0,5.842337227007664,0.04542483660130719,26.72809498399146,
2022,A&N Islands,North & Middle Andaman,121436,0.0,0.0,0.04542483660130719,26.72809498399146,
2022,A&N Islands,Nicobar,197649,2.0,1.0118948236520298,0.04542483660130719,26.72809498399146,
2022,A&N Islands,Total Districts ,197649,18.0,9.107053412868266,0.04542483660130719,26.72809498399146,
2022,Chandigarh,Chandigarh,1213767,114.0,9.392247441230484,0.03423645320197044,26.72809498399146,
2022,Chandigarh,Total Districts ,1213767,114.0,9.392247441230484,0.03423645320197044,26.72809498399146,
2022,D&N Haveli and Daman & Diu,D&N Haveli,139866,14.0,10.00958059857292,0.1311320754716981,26.72809498399146,
2022,D&N Haveli and Daman & Diu,Daman,219848,7.0,3.1840180488337397,0.1311320754716981,26.72809498399146,
2022,D&N Haveli and Daman & Diu,Diu,59885,1.0,1.6698672455539785,0.1311320754716981,26.72809498399146,
2022,D&N Haveli and Daman & Diu,Total Districts ,139866,22.0,15.72934094061459,0.1311320754716981,26.72809498399146,
2022,Delhi,Central,669668,270.0,40.31848617523907,0.06374840628984275,12.5,5.3
2022,Delhi,Crime Branch,1058850,0.0,0.0,0.06374840628984275,12.5,5.3
2022,Delhi,East,1965747,442.0,22.485090909460883,0.06374840628984275,12.5,5.3
2022,Delhi,East,326120,442.0,135.5329326628235,0.06374840628984275,12.5,5.3
2022,Delhi,EOW,1058850,0.0,0.0,0.06374840628984275,12.5,5.3
2022,Delhi,IGI Airport,1058850,4.0,0.37776833356943856,0.06374840628984275,12.5,5.3
2022,Delhi,Metro,1058850,2.0,0.18888416678471928,0.06374840628984275,12.5,5.3
2022,Delhi,New Delhi,163304,31.0,18.983001028756185,0.06374840628984275,12.5,5.3
2022,Delhi,North,1021174,337.0,33.001231915422835,0.06374840628984275,12.5,5.3
2022,Delhi,North,50265,337.0,670.4466328459166,0.06374840628984275,12.5,5.3
2022,Delhi,North-East,1058850,531.0,50.14874628134296,0.06374840628984275,12.5,5.3
2022,Delhi,North-West,1058850,319.0,30.127024602162724,0.06374840628984275,12.5,5.3
2022,Delhi,Outer,1058850,443.0,41.83784294281532,0.06374840628984275,12.5,5.3
2022,Delhi,RAILWAY,1058850,2.0,0.18888416678471928,0.06374840628984275,12.5,5.3
2022,Delhi,South,3141718,637.0,20.275530776473257,0.06374840628984275,12.5,5.3
2022,Delhi,South,168877,637.0,377.19760535774554,0.06374840628984275,12.5,5.3
2022,Delhi,South-East,1058850,485.0,45.80441044529442,0.06374840628984275,12.5,5.3
2022,Delhi,South-West,1058850,317.0,29.938140435378003,0.06374840628984275,12.5,5.3
2022,Delhi,Spl Cell,1058850,0.0,0.0,0.06374840628984275,12.5,5.3
2022,Delhi,SPUWAC,1058850,48.0,4.5332200028332625,0.06374840628984275,12.5,5.3
2022,Delhi,Vigilance,1058850,0.0,0.0,0.06374840628984275,12.5,5.3
2022,Delhi,West,2924729,474.0,16.206629742447934,0.06374840628984275,12.5,5.3
2022,Delhi,West,156900,474.0,302.1032504780115,0.06374840628984275,12.5,5.3
2022,Delhi,Rohini,1058850,537.0,50.715398781697125,0.06374840628984275,12.5,5.3
2022,Delhi,Shahdara,1058850,426.0,40.23232752514521,0.06374840628984275,12.5,5.3
2022,Delhi,Dwarka,1058850,575.0,54.30419795060679,0.06374840628984275,12.5,5.3
2022,Delhi,Outer North,1058850,364.0,34.376918354818905,0.06374840628984275,12.5,5.3
2022,Delhi,Total Districts ,1058850,6244.0,589.6963687018936,0.06374840628984275,12.5,5.3
2022,Jammu & Kashmir,Anantnag,1240495,26.0,2.0959375088170447,0.0,26.72809498399146,
2022,Jammu & Kashmir,Awantipora,718362,9.0,1.252850234282994,0.0,26.72809498399146,
2022,Jammu & Kashmir,Bandipora,718362,16.0,2.227289305391989,0.0,26.72809498399146,
2022,Jammu & Kashmir,Baramulla,718362,34.0,4.732989773957977,0.0,26.72809498399146,
2022,Jammu & Kashmir,Budgam,718362,31.0,4.315373029196978,0.0,26.72809498399146,
2022,Jammu & Kashmir,Special Crime Wing Jammu,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,Special Crime Wing Kashmir,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,Doda,471426,61.0,12.939464518291313,0.0,26.72809498399146,
2022,Jammu & Kashmir,Ganderbal,342062,33.0,9.647373867895293,0.0,26.72809498399146,
2022,Jammu & Kashmir,Handwara,718362,11.0,1.5312613974569924,0.0,26.72809498399146,
2022,Jammu & Kashmir,Jammu,1759451,121.0,6.877145200406264,0.0,26.72809498399146,
2022,Jammu & Kashmir,Kathua,708900,29.0,4.090844971081958,0.0,26.72809498399146,
2022,Jammu & Kashmir,Kishtwar,265300,10.0,3.769317753486619,0.0,26.72809498399146,
2022,Jammu & Kashmir,Kulgam,488155,14.0,2.86794153496328,0.0,26.72809498399146,
2022,Jammu & Kashmir,Kupwara,1000907,47.0,4.695740962946608,0.0,26.72809498399146,
2022,Jammu & Kashmir,Poonch,718362,47.0,6.542662334588968,0.0,26.72809498399146,
2022,Jammu & Kashmir,Pulwama,644506,8.0,1.2412607485422944,0.0,26.72809498399146,
2022,Jammu & Kashmir,Railways Jammu,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,Railways Kashmir,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,Railways Katra,718362,1.0,0.1392055815869993,0.0,26.72809498399146,
2022,Jammu & Kashmir,Rajouri,738777,92.0,12.453013561602488,0.0,26.72809498399146,
2022,Jammu & Kashmir,Ramban,326269,15.0,4.597433406177111,0.0,26.72809498399146,
2022,Jammu & Kashmir,Reasi,361867,22.0,6.079581724777335,0.0,26.72809498399146,
2022,Jammu & Kashmir,Samba,366732,23.0,6.271609785892695,0.0,26.72809498399146,
2022,Jammu & Kashmir,Shopian,718362,8.0,1.1136446526959944,0.0,26.72809498399146,
2022,Jammu & Kashmir,Sopore,718362,10.0,1.3920558158699932,0.0,26.72809498399146,
2022,Jammu & Kashmir,Srinagar,1422353,83.0,5.835400916650086,0.0,26.72809498399146,
2022,Jammu & Kashmir,Udhampur,638232,45.0,7.050727635091941,0.0,26.72809498399146,
2022,Jammu & Kashmir,Cyber Crime Jammu,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,Cyber Crime Kashmir,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,Anti Narcotic Task Force Jammu,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,Anti Narcotic Task Force Kashmir,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,EOW Jammu,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,EOW Kashmir,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,CICE Jammu,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,CICE Kashmir,718362,0.0,0.0,0.0,26.72809498399146,
2022,Jammu & Kashmir,Total Districts ,718362,796.0,110.80764294325144,0.0,26.72809498399146,
2022,Ladakh,Kargil,161922,3.0,1.8527439137362434,0.0891025641025641,26.72809498399146,
2022,Ladakh,Leh,153510,3.0,1.9542700801250734,0.0891025641025641,26.72809498399146,
2022,Ladakh,Total Districts ,157716,6.0,3.8043064749296205,0.0891025641025641,26.72809498399146,
2022,Lakshadweep,Lakshadweep,74143,7.0,9.441214949489499,0.15892857142857142,26.72809498399146,
2022,Lakshadweep,Total Districts ,74143,7.0,9.441214949489499,0.15892857142857142,26.72809498399146,
2022,Puducherry,Karaikal,230255,0.0,0.0,0.06747572815533981,26.72809498399146,
2022,Puducherry,Puducherry,1092832,19.0,1.7386020907147668,0.06747572815533981,26.72809498399146,
2022,Puducherry,Total Districts ,661543,19.0,2.872073319496994,0.06747572815533981,26.72809498399146,
2023,Andhra Pradesh,Alluri Sitharama Raju,4427452,58.0,1.3100085557110501,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Anakapalli,4427452,267.0,6.030556627152593,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Anantapuramu,4427452,388.0,8.76350551061875,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Annamayya,4427452,246.0,5.556243184567557,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Bapatla,4427452,515.0,11.631972520537772,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Chittoor,4800173,398.0,8.291367831951057,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Dr BR Ambedkar Konaseema,4427452,372.0,8.402123840077769,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,East Godavari,5927440,594.0,10.021189586060762,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Eluru,4427452,621.0,14.026126087871761,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Guntakal Railway,4427452,2.0,0.04517270881762241,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Guntur,5620984,937.0,16.66967918784327,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Kakinada,4427452,342.0,7.724533207813433,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Krishna,5195007,618.0,11.896037868668897,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Kurnool,4661482,369.0,7.915937463664989,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Nandyal,4427452,401.0,9.057128117933296,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,NTR,4427452,1207.0,27.261729771435128,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Palnadu,4427452,163.0,3.6815757686362267,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Parvathipuram Manyam,4427452,115.0,2.5974307570132886,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Prakasam,3907065,575.0,14.7169294598375,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Sri Potti Sriramulu Nellore,3408090,528.0,15.492548612272564,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Sri Sathya Sai,4427452,274.0,6.188661108014272,0.17109684062212108,30.0,4.4
2023,Andhra Pradesh,Srikakulam,3108581,368.0,11.838198843781134,0.17109684062212108,30.0,4.4
