Year,State,District,spousal_violence_pct,sought_help_pct,justice_gap,gap_severity,crime_rate,police_vacancy_rate
2021,Rajasthan,Bundi,24.3,2.7,21.6,MODERATE GAP,31.54,0.13
2021,Rajasthan,Chittorgarh,24.3,2.7,21.6,MODERATE GAP,24.18,0.13
2021,Rajasthan,Churu,24.3,2.7,21.6,MODERATE GAP,25.79,0.13
2021,Rajasthan,Dausa,24.3,2.7,21.6,MODERATE GAP,25.11,0.13
2021,Rajasthan,Dholpur,24.3,2.7,21.6,MODERATE GAP,16.86,0.13
2021,Rajasthan,Dungarpur,24.3,2.7,21.6,MODERATE GAP,11.33,0.13
2021,Rajasthan,GRP Ajmer,24.3,2.7,21.6,MODERATE GAP,0.12,0.13
2021,Rajasthan,GRP Jodhpur,24.3,2.7,21.6,MODERATE GAP,0.08,0.13
2021,Rajasthan,Ganganagar,24.3,2.7,21.6,MODERATE GAP,37.89,0.13
2021,Rajasthan,Hanumangarh,24.3,2.7,21.6,MODERATE GAP,37.29,0.13
2021,Rajasthan,Jaipur East,24.3,2.7,21.6,MODERATE GAP,14.28,0.13
2021,Rajasthan,Jaipur North,24.3,2.7,21.6,MODERATE GAP,15.29,0.13
2021,Rajasthan,Jaipur Rural,24.3,2.7,21.6,MODERATE GAP,7.24,0.13
2021,Rajasthan,Jaipur South,24.3,2.7,21.6,MODERATE GAP,15.01,0.13
2021,Rajasthan,Jaipur West,24.3,2.7,21.6,MODERATE GAP,21.13,0.13
2021,Rajasthan,Jaisalmer,24.3,2.7,21.6,MODERATE GAP,12.46,0.13
2021,Rajasthan,Jalore,24.3,2.7,21.6,MODERATE GAP,11.95,0.13
2021,Rajasthan,Jhalawar,24.3,2.7,21.6,MODERATE GAP,34.69,0.13
2021,Rajasthan,Jhunjhunu,24.3,2.7,21.6,MODERATE GAP,28.57,0.13
2021,Rajasthan,Jodhpur East,24.3,2.7,21.6,MODERATE GAP,9.98,0.13
2021,Rajasthan,Jodhpur West,24.3,2.7,21.6,MODERATE GAP,9.38,0.13
2021,Rajasthan,Jodhpur Rural,24.3,2.7,21.6,MODERATE GAP,7.88,0.13
2021,Rajasthan,Karauli,24.3,2.7,21.6,MODERATE GAP,26.36,0.13
2021,Rajasthan,Kota City,24.3,2.7,21.6,MODERATE GAP,23.13,0.13
2021,Rajasthan,Kota Rural,24.3,2.7,21.6,MODERATE GAP,13.1,0.13
2021,Rajasthan,Nagaur,24.3,2.7,21.6,MODERATE GAP,21.45,0.13
2021,Rajasthan,Pali,24.3,2.7,21.6,MODERATE GAP,35.51,0.13
2021,Rajasthan,Pratapgarh,24.3,2.7,21.6,MODERATE GAP,41.98,0.13
2021,Rajasthan,Pratapgarh,24.3,2.7,21.6,MODERATE GAP,11.35,0.13
2021,Rajasthan,Rajsamand,24.3,2.7,21.6,MODERATE GAP,26.77,0.13
2021,Rajasthan,Sawai Madhopur,24.3,2.7,21.6,MODERATE GAP,24.35,0.13
2021,Rajasthan,Sikar,24.3,2.7,21.6,MODERATE GAP,25.11,0.13
2021,Rajasthan,Sirohi,24.3,2.7,21.6,MODERATE GAP,26.77,0.13
2021,Rajasthan,Tonk,24.3,2.7,21.6,MODERATE GAP,20.07,0.13
2021,Rajasthan,Udaipur,24.3,2.7,21.6,MODERATE GAP,21.88,0.13
2021,Rajasthan,Jaipur Metro,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2021,Rajasthan,SCRB,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2021,Rajasthan,SOG,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2021,Rajasthan,SSB,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2021,Rajasthan,Jaipur Crime,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2021,Rajasthan,Bhiwadi,24.3,2.7,21.6,MODERATE GAP,26.6,0.13
2021,Rajasthan,Total Districts ,24.3,2.7,21.6,MODERATE GAP,897.32,0.13
2022,Rajasthan,Ajmer,24.3,2.7,21.6,MODERATE GAP,42.11,0.13
2022,Rajasthan,Alwar,24.3,2.7,21.6,MODERATE GAP,24.68,0.13
2022,Rajasthan,Banswara,24.3,2.7,21.6,MODERATE GAP,16.88,0.13
2022,Rajasthan,Baran,24.3,2.7,21.6,MODERATE GAP,31.72,0.13
2022,Rajasthan,Barmer,24.3,2.7,21.6,MODERATE GAP,19.4,0.13
2022,Rajasthan,Bharatpur,24.3,2.7,21.6,MODERATE GAP,44.87,0.13
2022,Rajasthan,Bhilwara,24.3,2.7,21.6,MODERATE GAP,42.89,0.13
2022,Rajasthan,Bikaner,24.3,2.7,21.6,MODERATE GAP,25.71,0.13
2022,Rajasthan,Bundi,24.3,2.7,21.6,MODERATE GAP,31.47,0.13
2022,Rajasthan,Chittorgarh,24.3,2.7,21.6,MODERATE GAP,25.67,0.13
2022,Rajasthan,Churu,24.3,2.7,21.6,MODERATE GAP,25.79,0.13
2022,Rajasthan,Dausa,24.3,2.7,21.6,MODERATE GAP,26.34,0.13
2022,Rajasthan,Dholpur,24.3,2.7,21.6,MODERATE GAP,20.36,0.13
2022,Rajasthan,Dungarpur,24.3,2.7,21.6,MODERATE GAP,13.46,0.13
2022,Rajasthan,GRP Ajmer,24.3,2.7,21.6,MODERATE GAP,0.16,0.13
2022,Rajasthan,GRP Jodhpur,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2022,Rajasthan,Ganganagar,24.3,2.7,21.6,MODERATE GAP,46.68,0.13
2022,Rajasthan,Hanumangarh,24.3,2.7,21.6,MODERATE GAP,44.15,0.13
2022,Rajasthan,Jaipur East,24.3,2.7,21.6,MODERATE GAP,17.95,0.13
2022,Rajasthan,Jaipur North,24.3,2.7,21.6,MODERATE GAP,16.78,0.13
2022,Rajasthan,Jaipur Rural,24.3,2.7,21.6,MODERATE GAP,8.81,0.13
2022,Rajasthan,Jaipur South,24.3,2.7,21.6,MODERATE GAP,19.48,0.13
2022,Rajasthan,Jaipur West,24.3,2.7,21.6,MODERATE GAP,28.13,0.13
2022,Rajasthan,Jaisalmer,24.3,2.7,21.6,MODERATE GAP,12.46,0.13
2022,Rajasthan,Jalore,24.3,2.7,21.6,MODERATE GAP,12.55,0.13
2022,Rajasthan,Jhalawar,24.3,2.7,21.6,MODERATE GAP,41.1,0.13
2022,Rajasthan,Jhunjhunu,24.3,2.7,21.6,MODERATE GAP,25.63,0.13
2022,Rajasthan,Jodhpur East,24.3,2.7,21.6,MODERATE GAP,13.0,0.13
2022,Rajasthan,Jodhpur West,24.3,2.7,21.6,MODERATE GAP,12.59,0.13
2022,Rajasthan,Jodhpur Rural,24.3,2.7,21.6,MODERATE GAP,7.74,0.13
2022,Rajasthan,Karauli,24.3,2.7,21.6,MODERATE GAP,27.73,0.13
2022,Rajasthan,Kota City,24.3,2.7,21.6,MODERATE GAP,26.74,0.13
2022,Rajasthan,Kota Rural,24.3,2.7,21.6,MODERATE GAP,12.88,0.13
2022,Rajasthan,Nagaur,24.3,2.7,21.6,MODERATE GAP,20.35,0.13
2022,Rajasthan,Pali,24.3,2.7,21.6,MODERATE GAP,37.34,0.13
2022,Rajasthan,Pratapgarh,24.3,2.7,21.6,MODERATE GAP,42.78,0.13
2022,Rajasthan,Pratapgarh,24.3,2.7,21.6,MODERATE GAP,11.57,0.13
2022,Rajasthan,Rajsamand,24.3,2.7,21.6,MODERATE GAP,29.1,0.13
2022,Rajasthan,Sawai Madhopur,24.3,2.7,21.6,MODERATE GAP,28.52,0.13
2022,Rajasthan,Sikar,24.3,2.7,21.6,MODERATE GAP,28.61,0.13
2022,Rajasthan,Sirohi,24.3,2.7,21.6,MODERATE GAP,29.28,0.13
2022,Rajasthan,Tonk,24.3,2.7,21.6,MODERATE GAP,26.98,0.13
2022,Rajasthan,Udaipur,24.3,2.7,21.6,MODERATE GAP,30.04,0.13
2022,Rajasthan,Jaipur Metro,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2022,Rajasthan,SCRB,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2022,Rajasthan,SOG,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2022,Rajasthan,SSB,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2022,Rajasthan,Jaipur Crime,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2022,Rajasthan,Bhiwadi,24.3,2.7,21.6,MODERATE GAP,25.43,0.13
2022,Rajasthan,Total Districts ,24.3,2.7,21.6,MODERATE GAP,994.13,0.13
2023,Rajasthan,Ajmer,24.3,2.7,21.6,MODERATE GAP,20.23,0.13
2023,Rajasthan,Alwar,24.3,2.7,21.6,MODERATE GAP,21.61,0.13
2023,Rajasthan,Banswara,24.3,2.7,21.6,MODERATE GAP,14.8,0.13
2023,Rajasthan,Baran,24.3,2.7,21.6,MODERATE GAP,34.21,0.13
2023,Rajasthan,Barmer,24.3,2.7,21.6,MODERATE GAP,9.62,0.13
2023,Rajasthan,Bharatpur,24.3,2.7,21.6,MODERATE GAP,19.45,0.13
2023,Rajasthan,Bhilwara,24.3,2.7,21.6,MODERATE GAP,23.86,0.13
2023,Rajasthan,Bikaner,24.3,2.7,21.6,MODERATE GAP,30.83,0.13
2023,Rajasthan,Bundi,24.3,2.7,21.6,MODERATE GAP,31.0,0.13
2023,Rajasthan,Chittorgarh,24.3,2.7,21.6,MODERATE GAP,24.26,0.13
2023,Rajasthan,Churu,24.3,2.7,21.6,MODERATE GAP,24.0,0.13
2023,Rajasthan,Dausa,24.3,2.7,21.6,MODERATE GAP,25.06,0.13
2023,Rajasthan,Dholpur,24.3,2.7,21.6,MODERATE GAP,20.48,0.13
2023,Rajasthan,Dungarpur,24.3,2.7,21.6,MODERATE GAP,14.59,0.13
2023,Rajasthan,GRP Ajmer,24.3,2.7,21.6,MODERATE GAP,0.24,0.13
2023,Rajasthan,GRP Jodhpur,24.3,2.7,21.6,MODERATE GAP,0.04,0.13
2023,Rajasthan,Ganganagar,24.3,2.7,21.6,MODERATE GAP,28.04,0.13
2023,Rajasthan,Hanumangarh,24.3,2.7,21.6,MODERATE GAP,41.65,0.13
2023,Rajasthan,Jaipur East,24.3,2.7,21.6,MODERATE GAP,20.24,0.13
2023,Rajasthan,Jaipur North,24.3,2.7,21.6,MODERATE GAP,19.31,0.13
2023,Rajasthan,Jaipur Rural,24.3,2.7,21.6,MODERATE GAP,4.99,0.13
2023,Rajasthan,Jaipur South,24.3,2.7,21.6,MODERATE GAP,20.56,0.13
2023,Rajasthan,Jaipur West,24.3,2.7,21.6,MODERATE GAP,29.94,0.13
2023,Rajasthan,Jaisalmer,24.3,2.7,21.6,MODERATE GAP,11.55,0.13
2023,Rajasthan,Jalore,24.3,2.7,21.6,MODERATE GAP,7.52,0.13
2023,Rajasthan,Jhalawar,24.3,2.7,21.6,MODERATE GAP,39.07,0.13
2023,Rajasthan,Jhunjhunu,24.3,2.7,21.6,MODERATE GAP,19.23,0.13
2023,Rajasthan,Jodhpur East,24.3,2.7,21.6,MODERATE GAP,9.54,0.13
2023,Rajasthan,Jodhpur West,24.3,2.7,21.6,MODERATE GAP,13.76,0.13
2023,Rajasthan,Jodhpur Rural,24.3,2.7,21.6,MODERATE GAP,4.88,0.13
2023,Rajasthan,Karauli,24.3,2.7,21.6,MODERATE GAP,18.84,0.13
2023,Rajasthan,Kota City,24.3,2.7,21.6,MODERATE GAP,24.11,0.13
2023,Rajasthan,Kota Rural,24.3,2.7,21.6,MODERATE GAP,11.9,0.13
2023,Rajasthan,Nagaur,24.3,2.7,21.6,MODERATE GAP,10.67,0.13
2023,Rajasthan,Pali,24.3,2.7,21.6,MODERATE GAP,26.16,0.13
2023,Rajasthan,Pratapgarh,24.3,2.7,21.6,MODERATE GAP,32.06,0.13
2023,Rajasthan,Pratapgarh,24.3,2.7,21.6,MODERATE GAP,8.67,0.13
2023,Rajasthan,Rajsamand,24.3,2.7,21.6,MODERATE GAP,26.46,0.13
2023,Rajasthan,Sawai Madhopur,24.3,2.7,21.6,MODERATE GAP,15.11,0.13
2023,Rajasthan,Sikar,24.3,2.7,21.6,MODERATE GAP,19.78,0.13
2023,Rajasthan,Sirohi,24.3,2.7,21.6,MODERATE GAP,24.17,0.13
2023,Rajasthan,Tonk,24.3,2.7,21.6,MODERATE GAP,28.57,0.13
2023,Rajasthan,Udaipur,24.3,2.7,21.6,MODERATE GAP,25.14,0.13
2023,Rajasthan,Jaipur Metro,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2023,Rajasthan,SCRB,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2023,Rajasthan,ATS & SOG,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2023,Rajasthan,SSB,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2023,Rajasthan,Jaipur Crime,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2023,Rajasthan,Bhiwadi,24.3,2.7,21.6,MODERATE GAP,8.85,0.13
2023,Rajasthan,Beawar,24.3,2.7,21.6,MODERATE GAP,21.17,0.13
2023,Rajasthan,Didwana-Kuchaman,24.3,2.7,21.6,MODERATE GAP,18.27,0.13
2023,Rajasthan,Kekri,24.3,2.7,21.6,MODERATE GAP,11.35,0.13
2023,Rajasthan,Shahpura,24.3,2.7,21.6,MODERATE GAP,11.19,0.13
2023,Rajasthan,Deeg,24.3,2.7,21.6,MODERATE GAP,21.29,0.13
2023,Rajasthan,Gangapur City,24.3,2.7,21.6,MODERATE GAP,8.37,0.13
2023,Rajasthan,Anupgarh,24.3,2.7,21.6,MODERATE GAP,19.19,0.13
2023,Rajasthan,Dudu,24.3,2.7,21.6,MODERATE GAP,3.14,0.13
2023,Rajasthan,Khairtal-Tijara,24.3,2.7,21.6,MODERATE GAP,8.81,0.13
2023,Rajasthan,Kotputli-Behror,24.3,2.7,21.6,MODERATE GAP,15.69,0.13
2023,Rajasthan,Balotra,24.3,2.7,21.6,MODERATE GAP,7.08,0.13
2023,Rajasthan,Phalodi,24.3,2.7,21.6,MODERATE GAP,3.9,0.13
2023,Rajasthan,Jodhpur Crime,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2023,Rajasthan,Sanchore,24.3,2.7,21.6,MODERATE GAP,5.63,0.13
2023,Rajasthan,Neem Ka Thana,24.3,2.7,21.6,MODERATE GAP,14.49,0.13
2023,Rajasthan,Salumbar,24.3,2.7,21.6,MODERATE GAP,4.43,0.13
2023,Rajasthan,Total Districts ,24.3,2.7,21.6,MODERATE GAP,947.98,0.13
2024,Rajasthan,Ajmer,24.3,2.7,21.6,MODERATE GAP,7.51,0.13
2024,Rajasthan,Alwar,24.3,2.7,21.6,MODERATE GAP,12.71,0.13
2024,Rajasthan,Banswara,24.3,2.7,21.6,MODERATE GAP,9.14,0.13
2024,Rajasthan,Baran,24.3,2.7,21.6,MODERATE GAP,13.94,0.13
2024,Rajasthan,Barmer,24.3,2.7,21.6,MODERATE GAP,6.98,0.13
2024,Rajasthan,Bharatpur,24.3,2.7,21.6,MODERATE GAP,10.51,0.13
2024,Rajasthan,Bhilwara,24.3,2.7,21.6,MODERATE GAP,10.11,0.13
2024,Rajasthan,Bikaner,24.3,2.7,21.6,MODERATE GAP,11.07,0.13
2024,Rajasthan,Bundi,24.3,2.7,21.6,MODERATE GAP,10.96,0.13
2024,Rajasthan,Chittorgarh,24.3,2.7,21.6,MODERATE GAP,7.12,0.13
2024,Rajasthan,Churu,24.3,2.7,21.6,MODERATE GAP,7.46,0.13
2024,Rajasthan,Dausa,24.3,2.7,21.6,MODERATE GAP,13.62,0.13
2024,Rajasthan,Dholpur,24.3,2.7,21.6,MODERATE GAP,11.79,0.13
2024,Rajasthan,Dungarpur,24.3,2.7,21.6,MODERATE GAP,7.26,0.13
2024,Rajasthan,GRP Ajmer,24.3,2.7,21.6,MODERATE GAP,0.2,0.13
2024,Rajasthan,GRP Jodhpur,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2024,Rajasthan,Ganganagar,24.3,2.7,21.6,MODERATE GAP,13.56,0.13
2024,Rajasthan,Hanumangarh,24.3,2.7,21.6,MODERATE GAP,15.73,0.13
2024,Rajasthan,Jaipur East,24.3,2.7,21.6,MODERATE GAP,13.92,0.13
2024,Rajasthan,Jaipur North,24.3,2.7,21.6,MODERATE GAP,5.96,0.13
2024,Rajasthan,Jaipur Rural,24.3,2.7,21.6,MODERATE GAP,2.55,0.13
2024,Rajasthan,Jaipur South,24.3,2.7,21.6,MODERATE GAP,11.03,0.13
2024,Rajasthan,Jaipur West,24.3,2.7,21.6,MODERATE GAP,10.82,0.13
2024,Rajasthan,Jaisalmer,24.3,2.7,21.6,MODERATE GAP,5.19,0.13
2024,Rajasthan,Jalore,24.3,2.7,21.6,MODERATE GAP,3.26,0.13
2024,Rajasthan,Jhalawar,24.3,2.7,21.6,MODERATE GAP,15.96,0.13
2024,Rajasthan,Jhunjhunu,24.3,2.7,21.6,MODERATE GAP,7.12,0.13
2024,Rajasthan,Jodhpur East,24.3,2.7,21.6,MODERATE GAP,5.11,0.13
2024,Rajasthan,Jodhpur West,24.3,2.7,21.6,MODERATE GAP,7.08,0.13
2024,Rajasthan,Jodhpur Rural,24.3,2.7,21.6,MODERATE GAP,3.23,0.13
2024,Rajasthan,Karauli,24.3,2.7,21.6,MODERATE GAP,11.69,0.13
2024,Rajasthan,Kota City,24.3,2.7,21.6,MODERATE GAP,10.07,0.13
2024,Rajasthan,Kota Rural,24.3,2.7,21.6,MODERATE GAP,4.37,0.13
2024,Rajasthan,Nagaur,24.3,2.7,21.6,MODERATE GAP,6.26,0.13
2024,Rajasthan,Pali,24.3,2.7,21.6,MODERATE GAP,7.68,0.13
2024,Rajasthan,Pratapgarh,24.3,2.7,21.6,MODERATE GAP,24.55,0.13
2024,Rajasthan,Pratapgarh,24.3,2.7,21.6,MODERATE GAP,6.64,0.13
2024,Rajasthan,Rajsamand,24.3,2.7,21.6,MODERATE GAP,11.28,0.13
2024,Rajasthan,Sawai Madhopur,24.3,2.7,21.6,MODERATE GAP,8.99,0.13
2024,Rajasthan,Sikar,24.3,2.7,21.6,MODERATE GAP,8.74,0.13
2024,Rajasthan,Sirohi,24.3,2.7,21.6,MODERATE GAP,14.1,0.13
2024,Rajasthan,Tonk,24.3,2.7,21.6,MODERATE GAP,8.2,0.13
2024,Rajasthan,Udaipur,24.3,2.7,21.6,MODERATE GAP,9.69,0.13
2024,Rajasthan,Jaipur Metro,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2024,Rajasthan,SCRB,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2024,Rajasthan,ATS & SOG,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2024,Rajasthan,SSB,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2024,Rajasthan,Jaipur Crime,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2024,Rajasthan,Bhiwadi,24.3,2.7,21.6,MODERATE GAP,6.36,0.13
2024,Rajasthan,Beawar,24.3,2.7,21.6,MODERATE GAP,8.25,0.13
2024,Rajasthan,Didwana-Kuchaman,24.3,2.7,21.6,MODERATE GAP,7.12,0.13
2024,Rajasthan,Kekri,24.3,2.7,21.6,MODERATE GAP,3.14,0.13
2024,Rajasthan,Shahpura,24.3,2.7,21.6,MODERATE GAP,2.98,0.13
2024,Rajasthan,Deeg,24.3,2.7,21.6,MODERATE GAP,11.51,0.13
2024,Rajasthan,Gangapur City,24.3,2.7,21.6,MODERATE GAP,6.32,0.13
2024,Rajasthan,Anupgarh,24.3,2.7,21.6,MODERATE GAP,6.36,0.13
2024,Rajasthan,Dudu,24.3,2.7,21.6,MODERATE GAP,1.69,0.13
2024,Rajasthan,Khairtal-Tijara,24.3,2.7,21.6,MODERATE GAP,3.22,0.13
2024,Rajasthan,Kotputli-Behror,24.3,2.7,21.6,MODERATE GAP,6.88,0.13
2024,Rajasthan,Balotra,24.3,2.7,21.6,MODERATE GAP,4.39,0.13
2024,Rajasthan,Phalodi,24.3,2.7,21.6,MODERATE GAP,2.41,0.13
2024,Rajasthan,Jodhpur Crime,24.3,2.7,21.6,MODERATE GAP,0.0,0.13
2024,Rajasthan,Sanchore,24.3,2.7,21.6,MODERATE GAP,3.7,0.13
2024,Rajasthan,Neem Ka Thana,24.3,2.7,21.6,MODERATE GAP,5.35,0.13
2024,Rajasthan,Salumbar,24.3,2.7,21.6,MODERATE GAP,2.25,0.13
2024,Rajasthan,Total Districts ,24.3,2.7,21.6,MODERATE GAP,429.79,0.13
2021,Maharashtra,Ahmednagar,25.2,3.7,21.5,MODERATE GAP,19.61,0.11
2021,Maharashtra,Akola,25.2,3.7,21.5,MODERATE GAP,15.0,0.11
2021,Maharashtra,Amravati Commr.,25.2,3.7,21.5,MODERATE GAP,4.62,0.11
2021,Maharashtra,Amravati Rural,25.2,3.7,21.5,MODERATE GAP,8.04,0.11
2021,Maharashtra,Aurangabad Commr.,25.2,3.7,21.5,MODERATE GAP,10.01,0.11
2021,Maharashtra,Aurangabad Rural,25.2,3.7,21.5,MODERATE GAP,9.11,0.11
2021,Maharashtra,Aurangabad Rural,25.2,3.7,21.5,MODERATE GAP,6.25,0.11
2021,Maharashtra,Beed,25.2,3.7,21.5,MODERATE GAP,15.83,0.11
2021,Maharashtra,Bhandara,25.2,3.7,21.5,MODERATE GAP,3.69,0.11
2021,Maharashtra,Buldhana,25.2,3.7,21.5,MODERATE GAP,7.96,0.11
2021,Maharashtra,Chandrapur,25.2,3.7,21.5,MODERATE GAP,7.02,0.11
2021,Maharashtra,Dhule,25.2,3.7,21.5,MODERATE GAP,15.94,0.11
2021,Maharashtra,Gadchiroli,25.2,3.7,21.5,MODERATE GAP,3.73,0.11
2021,Maharashtra,Gondia,25.2,3.7,21.5,MODERATE GAP,2.08,0.11
2021,Maharashtra,Hingoli,25.2,3.7,21.5,MODERATE GAP,11.08,0.11
2021,Maharashtra,Jalgaon,25.2,3.7,21.5,MODERATE GAP,10.75,0.11
2021,Maharashtra,Jalna,25.2,3.7,21.5,MODERATE GAP,21.35,0.11
2021,Maharashtra,Kolhapur,25.2,3.7,21.5,MODERATE GAP,7.4,0.11
2021,Maharashtra,Latur,25.2,3.7,21.5,MODERATE GAP,11.3,0.11
2021,Maharashtra,Mumbai Commr.,25.2,3.7,21.5,MODERATE GAP,35.29,0.11
2021,Maharashtra,Mumbai Railway,25.2,3.7,21.5,MODERATE GAP,0.15,0.11
2021,Maharashtra,Nagpur Commr.,25.2,3.7,21.5,MODERATE GAP,8.55,0.11
2021,Maharashtra,Nagpur Railway,25.2,3.7,21.5,MODERATE GAP,0.03,0.11
2021,Maharashtra,Nagpur Rural,25.2,3.7,21.5,MODERATE GAP,1.1,0.11
2021,Maharashtra,Nanded,25.2,3.7,21.5,MODERATE GAP,8.85,0.11
2021,Maharashtra,Nandurbar,25.2,3.7,21.5,MODERATE GAP,5.7,0.11
2021,Maharashtra,Nasik Commr.,25.2,3.7,21.5,MODERATE GAP,2.55,0.11
2021,Maharashtra,Nasik Rural,25.2,3.7,21.5,MODERATE GAP,16.74,0.11
2021,Maharashtra,Navi Mumbai,25.2,3.7,21.5,MODERATE GAP,8.31,0.11
2021,Maharashtra,Osmanabad,25.2,3.7,21.5,MODERATE GAP,9.39,0.11
2021,Maharashtra,Palghar,25.2,3.7,21.5,MODERATE GAP,1.58,0.11
2021,Maharashtra,Parbhani,25.2,3.7,21.5,MODERATE GAP,12.31,0.11
2021,Maharashtra,Pune Commr.,25.2,3.7,21.5,MODERATE GAP,12.03,0.11
2021,Maharashtra,Pune Railway,25.2,3.7,21.5,MODERATE GAP,0.0,0.11
2021,Maharashtra,Pune Rural,25.2,3.7,21.5,MODERATE GAP,3.83,0.11
2021,Maharashtra,Raigad,25.2,3.7,21.5,MODERATE GAP,2.14,0.11
2021,Maharashtra,Ratnagiri,25.2,3.7,21.5,MODERATE GAP,1.72,0.11
2021,Maharashtra,Sangli,25.2,3.7,21.5,MODERATE GAP,6.29,0.11
2021,Maharashtra,Satara,25.2,3.7,21.5,MODERATE GAP,6.31,0.11
2021,Maharashtra,Sindhudurg,25.2,3.7,21.5,MODERATE GAP,1.23,0.11
2021,Maharashtra,Solapur Commr.,25.2,3.7,21.5,MODERATE GAP,4.42,0.11
2021,Maharashtra,Solapur Rural,25.2,3.7,21.5,MODERATE GAP,5.48,0.11
2021,Maharashtra,Thane Commr.,25.2,3.7,21.5,MODERATE GAP,19.72,0.11
2021,Maharashtra,Thane Rural,25.2,3.7,21.5,MODERATE GAP,0.62,0.11
2021,Maharashtra,Wardha,25.2,3.7,21.5,MODERATE GAP,3.68,0.11
2021,Maharashtra,Washim,25.2,3.7,21.5,MODERATE GAP,17.94,0.11
2021,Maharashtra,Yavatmal,25.2,3.7,21.5,MODERATE GAP,11.29,0.11
2021,Maharashtra,Pimpri Chinchwad City,25.2,3.7,21.5,MODERATE GAP,9.54,0.11
2021,Maharashtra,Aurangabad Railway,25.2,3.7,21.5,MODERATE GAP,0.03,0.11
2021,Maharashtra,Mira Bhayandar Vasai Virar Commr.,25.2,3.7,21.5,MODERATE GAP,12.44,0.11
2021,Maharashtra,Total Districts ,25.2,3.7,21.5,MODERATE GAP,373.35,0.11
2022,Maharashtra,Ahmednagar,25.2,3.7,21.5,MODERATE GAP,17.09,0.11
2022,Maharashtra,Akola,25.2,3.7,21.5,MODERATE GAP,13.47,0.11
2022,Maharashtra,Amravati Commr.,25.2,3.7,21.5,MODERATE GAP,5.18,0.11
2022,Maharashtra,Amravati Rural,25.2,3.7,21.5,MODERATE GAP,7.23,0.11
2022,Maharashtra,Aurangabad Commr.,25.2,3.7,21.5,MODERATE GAP,8.95,0.11
2022,Maharashtra,Aurangabad Rural,25.2,3.7,21.5,MODERATE GAP,11.84,0.11
2022,Maharashtra,Aurangabad Rural,25.2,3.7,21.5,MODERATE GAP,8.13,0.11
2022,Maharashtra,Beed,25.2,3.7,21.5,MODERATE GAP,19.75,0.11
2022,Maharashtra,Bhandara,25.2,3.7,21.5,MODERATE GAP,5.43,0.11
2022,Maharashtra,Buldhana,25.2,3.7,21.5,MODERATE GAP,8.81,0.11
2022,Maharashtra,Chandrapur,25.2,3.7,21.5,MODERATE GAP,9.66,0.11
2022,Maharashtra,Dhule,25.2,3.7,21.5,MODERATE GAP,17.0,0.11
2022,Maharashtra,Gadchiroli,25.2,3.7,21.5,MODERATE GAP,2.51,0.11
2022,Maharashtra,Gondia,25.2,3.7,21.5,MODERATE GAP,1.87,0.11
2022,Maharashtra,Hingoli,25.2,3.7,21.5,MODERATE GAP,15.21,0.11
2022,Maharashtra,Jalgaon,25.2,3.7,21.5,MODERATE GAP,12.7,0.11
2022,Maharashtra,Jalna,25.2,3.7,21.5,MODERATE GAP,24.99,0.11
2022,Maharashtra,Kolhapur,25.2,3.7,21.5,MODERATE GAP,6.64,0.11
2022,Maharashtra,Latur,25.2,3.7,21.5,MODERATE GAP,15.2,0.11
2022,Maharashtra,Mumbai Commr.,25.2,3.7,21.5,MODERATE GAP,37.37,0.11
2022,Maharashtra,Mumbai Railway,25.2,3.7,21.5,MODERATE GAP,0.03,0.11
2022,Maharashtra,Nagpur Commr.,25.2,3.7,21.5,MODERATE GAP,10.3,0.11
2022,Maharashtra,Nagpur Railway,25.2,3.7,21.5,MODERATE GAP,0.0,0.11
2022,Maharashtra,Nagpur Rural,25.2,3.7,21.5,MODERATE GAP,1.27,0.11
2022,Maharashtra,Nanded,25.2,3.7,21.5,MODERATE GAP,10.37,0.11
2022,Maharashtra,Nandurbar,25.2,3.7,21.5,MODERATE GAP,6.96,0.11
2022,Maharashtra,Nasik Commr.,25.2,3.7,21.5,MODERATE GAP,2.78,0.11
2022,Maharashtra,Nasik Rural,25.2,3.7,21.5,MODERATE GAP,20.07,0.11
